SampleID,MDS1,MDS2,MDS3
112_A2F,0.5416230055168048,-0.0652628707120779,0.08664631156870527
112_S_1,-0.30852695997217394,0.45262740825022,-0.7123040709353271
112_V10,0.7137823813224627,-0.1414375595058057,0.10601281617402168
112_V11,0.7453332247768127,-0.18402646686775267,0.08935863580093607
112_V12,0.7727912139971702,-0.15219168752784018,0.05001288588488238
112_V3,-0.6076985686659935,-0.5701152953713953,-0.13212957235067074
112_V6,-1.2793471472474913,0.19181998653511145,-0.3265334982228623
112_V7,-0.37622478537878645,-0.2851821415836408,-0.4285290239531264
112_V8,0.017715059976788242,-0.330887335828557,-0.1973556126754104
112_V9,0.6426389160581614,-0.1268595539050672,0.08227383830245337
113_V6,-0.059511752862679276,0.6866953652560703,-0.16362734450860603
113_V8,0.2427792001973513,-0.69298352790734985,-0.05400120631800588
114_V6,-0.5099348897761838,-0.44528428669964903,-0.3061478582973948
114_V7,-0.4043450348504587,0.12634394738760427,-0.3402915142048633
114_V8,0.1291107322012501,-0.12179758755257813,0.39507133652885584
115_S1,0.5526908809076337,-0.41712167574037134,0.08905699616148599
116_V1,-0.3123510896398197,0.5394051555517109,0.8469659392981103
116_V3,-1.0277068592300096,0.2620316334822994,0.7953242329238838
116_V5,-0.9677244213167352,-0.5177822394869783,0.32920202006792976
116_V7,-0.1481435836806374,0.35580719971886815,-0.2728376165080145
116_V8,0.46168914268342837,0.48232915902167806,-0.20399984053687165
117_S1,0.01576541847319242,0.13528866566087436,-0.644778874494602
117_S3,0.43870798934670774,-0.10434006973062618,-0.060979846336112746
117_V1,-0.56265684555886,0.9257510053545116,0.9447230093863836
117_V10,0.38579679768427416,0.16641773685064892,-0.026852012599643933
117_V11,0.47028825561959325,-0.13122013841824176,-0.014618223853561377
117_V3,0.0391146156353542,0.7942067492668897,0.44930536552153333
117_V6,0.0718624711105515,0.6288737211590149,0.19524350734662063
117_V7,-0.7602100848682531,0.03999107092611166,-0.6126283106652682
117_V8,0.5465890319586693,-0.13256413701678657,-0.4017065193300306
117_V9,0.5203873535921525,-0.11804896536215541,0.04457089544302171
118_S1,0.3984979757864946,-0.030165375903852994,0.057490637760100556
118_S1F,0.4832921977377282,0.0928279024892451,-0.07944442548644547
118_S3,0.5876204866872716,-0.023518325547734108,0.13189547490397205
118_S4,0.5028870024878134,0.16211209353473705,0.15351788787997445
118_V10,0.498529982467064,-0.023168320289835186,0.01633798267299691
118_V11,0.6093742007979509,0.012440473136073115,0.11265326087995373
118_V3,-0.6203302352170897,0.12286512371122368,-0.5657929430513244
118_V6,0.07809289688424131,-0.09707573337785967,0.3804804271713855
118_V7,0.3598120205633513,-0.1035632556653771,0.08830238431761948
118_V8,0.3053038842270736,0.17722985178064476,0.04926163407748197
119_V1,-0.40214091840481214,-0.9055525836580793,-0.35331917309647276
119_V12,0.7188184839061202,-0.29014599164720656,0.02956449987986218
119_V8,-0.04321338714375066,-0.5334082644266696,0.10850997193040914
120_V2,-0.8448016596387407,0.43104550489512344,0.5864902623208504
121_V1,-1.3923678090196234,-0.0726860376466014,0.0279422809239474
121_V10,0.7844731701444172,-0.04912977633473248,0.031194071092260404
121_V2,-0.9002402854722364,-0.5543600662267766,0.6253720431469659
121_V5,-0.4652944796671681,-0.6018349748794338,1.2099032574274826
121_V6,-0.17528693338410176,-0.3256202914453937,0.9892248579421966
121_V7,-1.1330636639551588,0.3374638458116652,-0.31469369986197643
121_V9,0.6274299320903239,-0.19373995905408808,0.18397200828845134
122_V1,-0.8290492445604114,0.7598182804302243,0.8173070272313355
122_V3,-0.9292028671342129,0.8410588217459042,0.4148257931597923
123_S2,-0.2749750430469547,0.5073787009629622,-0.17168534818511588
123_S2F,-0.1760512977862837,0.5960869847416146,-0.23945666626626527
123_S2F2,-0.145246993636576,0.336447210587632,-0.4117457558424803
123_S3,0.58062700061879,0.29587590171244754,-0.12622610318143576
123_S4,0.5564281814576288,0.015396197981216417,0.018789649385040155
123_S4F,0.5844295573384531,0.13000888900408306,0.06788587103048799
123_V1,-0.27874726781143144,-1.0075711044150228,-0.40396242671411814
123_V10,0.46737038355294813,0.1853965598854117,0.06376526303622557
123_V11,0.6777202155489231,0.14860083670838423,0.1224419035999684
123_V2,-0.5780981836808635,0.028072116327195407,-0.7707181748096658
123_V3_1,-0.5275532247601483,0.1409559898550833,-0.7164150859051481
123_V3_2,-0.5747301882425797,0.26286739082450417,-0.563389402574868
123_V4,-0.32482147491538466,0.23352220804383597,-0.7053510376928062
123_V5,-0.10071837506019984,-0.036866489853465946,-0.5346471387634096
123_V6,-0.31416256654674873,0.7165080130840266,-0.12549288933094102
123_V7,-0.25405134181046113,0.5774876989210416,-0.2643655660198426
123_V8,0.5400887354753561,0.3402753380083351,-0.0630499779777208
123_V9,0.5716692684554161,0.16110540518700955,-0.1678230156180511
125_V11,0.3465446396972572,-0.36736370234305865,-0.24615723503188963
125_V2,-0.9240865979165909,-0.07013112207482108,-0.585283727570869
125_V7,-1.0832116787184012,0.16161146878545918,-0.46788024441026316
126_V6,0.39071351526769593,0.33449003329618543,0.4971135656606631
126_V7,-0.08261502530529159,0.20909128661375845,0.28274759510692626
127_S1,-0.4093213365772228,0.08153025266013471,0.40635330656982627
127_S4,-0.0446043890722082,0.0405629288212583,-0.5375492618009967
127_S4F,-0.761110638725406,-0.6798746225894949,0.2022593973677847
127_V1,-0.7191947023293698,0.5561534588206101,0.06434534725102059
127_V10,-0.18888740936424953,-0.37333212049890685,-0.2968912723190054
127_V6,-1.92581728077667,-0.2605748791312506,-0.5661704859806351
127_V7,-0.11758708305502216,-0.14094965518721683,-0.2603452995778834
127_V9,0.06313592541119363,-0.4066506392284132,-0.43265339975861694
128_A1,0.3771791173030014,0.3278434949806105,0.2518694524604226
128_A2,0.3404534694509671,0.3580697961168797,0.438582568665471
128_S1,0.22360010329875238,0.4891875361688912,0.32318868731758277
128_S2,0.1428896081546692,0.3392439642790469,-0.013250346009179768
128_V2,-0.36069969506388183,1.0399096395794145,0.5803077567831358
128_V7,0.23631595158849492,0.37950282861422874,0.2145951847035545
128_V8,0.3746649127475855,0.38148449197225653,0.22779802592467105
129_V5,-0.40565517528391937,-0.20387474128172597,-0.7716966460155488
129_V6,-0.787034433514032,-0.08663284056561647,-0.5431357783187284
129_V7,-0.16023019604296632,0.1796730821546741,-0.5836511224979082
129_V8,0.1503850245965081,0.5410212094325563,-0.4039530035454682
129_V9,0.463295205940256,0.3411456650558076,-0.3287270128518039
130_S1,-0.09956084817390379,0.0174800892803814,1.1506268468109229
130_V1,-1.2758355649607738,0.14634414013913652,0.5254801876302895
130_V10,0.4079862536527081,0.05291259329022818,-0.17541279566209708
130_V11,0.4420779062683975,-0.04344750171071389,0.02422614330736577
130_V12,0.5571244222520588,0.09078304919342181,0.13642482343035506
130_V2,-1.5262598864600205,-0.1413802172550619,0.9821396822082077
130_V5,-0.6414676476552827,-0.1819403710798424,1.1193145100780426
130_V6,-1.123406040348026,-0.6463296577140369,0.5236091771658157
130_V7,-0.27623983061591934,-0.32927426049413616,0.6403251735132983
130_V8,-0.3195979708642758,-0.22073614705474612,-0.2721363315176432
130_V9,0.23792156831058786,0.26194157865190293,0.1431636302501986
131_A1,0.17202722532575748,0.046879325464680245,-0.6906565489631789
131_A1F,0.1427744564805917,0.055705875853559315,-0.624567294976161
131_S1,-0.1326637524493682,0.08839443635744568,-0.6112567694275307
131_S2,0.23274564486026642,0.0788662196783765,-0.5174621822646043
131_V3,-0.5064007978367245,-0.2562567582815961,-0.6744388640735918
131_V5,-0.39437943610849757,0.17695283465368544,-0.9233755945381764
131_V6,-0.3085202820790047,-0.08872402226553433,-0.5305683042922137
132_S1,-0.028958434750502353,-0.38709805373915557,0.06630907369895638
132_V1,-1.4276142598954729,0.3307550040761533,-0.09104433740291543
132_V2,-1.3158270712910678,-0.04757976737018815,0.012886630062186972
132_V4,-0.6780801425734639,0.31948912146217046,0.6652691955357464
132_V5,-0.6865851187132784,-0.14722283183937976,-0.05865216064058036
133_V2,-1.4855719820793316,-0.268878262980657,-0.2986614923006302
133_V3,-0.5403102658626088,-0.5596843032754505,-0.6583888657092839
133_V7,0.30086230652103896,-0.2422408979943921,-0.48887103383803915
134_V10,0.5900462700659956,-0.05914984318059711,-0.04296389849750744
134_V12,0.5061181967706583,0.19375153049238653,-0.09296510559073451
134_V2,-0.7268580928355042,0.7183891756158448,0.6224045646067576
134_V3,-0.21262849444466686,0.5341216880938403,0.4942938404294614
134_V5,-0.1313790867275481,0.4290767544641519,0.23076384562733515
134_V6,-0.038866190413683284,0.5624193572959733,0.34531271009446207
134_V7,-0.09186334053633412,0.35335687495604956,0.05854696727108937
134_V8,-0.10581145530299889,0.2969026597197461,0.046123270426691385
134_V9,-0.05699588566280902,0.12272389494083857,-0.050564274428475504
135_S1,0.15433294063962477,0.3810681426591797,0.17968212645155254
135_V2,-1.0542072441897903,0.9604008250801778,0.2873184393309909
135_V5,-0.15639626095213527,0.3549857316684092,-0.12095871789188212
135_V6,0.004011098281999258,-0.25726240669048284,-0.11035247623896649
135_V7,-0.04158445220423342,0.12921567378550367,-0.0840081317882024
136_V10,0.49221704004058353,0.01616063719045055,0.3948423296521877
136_V11,0.27604094074158864,-0.2524980520703747,-0.1564860545807935
136_V12,0.6238537575450562,-0.16247792465860186,0.29677247257834605
136_V2_1,-0.9469525123245153,0.27808391291625884,-0.9983876845879953
136_V2_2,-1.139624721061041,0.3102104267721693,-0.787012001983962
136_V4,-0.093746833867068,-0.21360681978337417,-0.5074455053230009
136_V5,-0.14901087015582695,0.0344140371721476,-0.4521796449528244
136_V6,0.05426491203272289,-0.21852074352271425,-0.5701540607597652
136_V7,0.009051146804772543,-0.08181522419586458,-0.5376892678869019
136_V8,0.3481017938180464,-0.0647852104720035,-0.5675671595177041
136_V9,0.5461168379980124,0.0656443938014231,-0.2866632541874903
201_A1,0.37466158484152434,0.07571480371676949,0.0669121456822669
201_A1_2,0.46139384193647237,0.1254087281938287,0.16988157683307367
201_AF1,0.38892664931311394,0.27081765379426015,0.29418620211617047
201_S1,0.41586112647562523,0.12029350008850596,0.04568441505630421
201_S3,0.6680860252333332,-0.05831138639185673,0.02715780397160277
201_S4,0.5094223476941796,-0.10658293480271634,0.07924962635538421
201_S4F,0.669285498701488,0.030649452094596723,0.12555634526587361
201_V2,-0.20218407996550752,0.26260464158992025,0.9141006721225488
201_V4,-0.08015260005516901,0.19337852585853282,0.8271210660687214
201_V5,-0.19234545072103051,0.7346077152878974,0.48696361788155695
201_V6,0.08683011455775402,0.22633408749029993,0.08961946794314468
202_A1,0.306858366512115,-0.12013000296832067,-0.050969778193813306
202_S1,0.25734758638268274,0.13026003535869699,0.13956524810415777
202_V2,-0.5236396901175175,0.34323577684994117,0.9043499818235823
202_V6,0.28864214837064145,0.4497805201361,0.48782309965389914
202_V7,0.348731174273397,0.23998486643937847,0.19357939230398602
202_V9,-0.3682779796951701,-0.08118992228783373,-0.5003692407745451
203_S1,-1.229606647316974,-0.48624558503460463,-0.25765169610408933
203_S3,-0.11875389044880544,0.32791582785795736,-0.40240059037423237
203_V1,-1.8864710576785735,-0.5379088063599587,-0.2883116949529432
203_V3,-1.469257838734268,-0.30920008097227847,-0.1355164269001163
203_V5,-0.5357795280304932,-0.12998992744836987,-0.6094474925400573
203_V7,-0.10583566027328016,0.506198576621982,-0.3881584856971673
203_V8,0.031365427721265014,0.2989820069985163,-0.27376426755023675
204_A2F_1,0.6992249779115078,-0.0036079138125295384,0.15745425259021922
204_A2F_2,0.6805513770453357,0.014385074196813697,0.12148655799060906
204_S2,0.6878657662968104,0.014846947971864862,0.16968221872220465
204_V10,0.609462466930569,0.1904936220837765,0.20775043574637939
204_V11,0.6478436402029826,0.07133789464834732,0.18240739681941404
204_V12,0.6837049098958555,-0.08148649575171563,0.03223551726919778
204_V2,0.00835325227979956,0.7996267734333767,0.8281666544859284
204_V4,0.009565505247534219,0.487092764466122,0.4877476357307351
204_V5,0.046307292145309334,0.7052502394006076,0.28673193549318154
204_V6,0.07722512933391545,0.4377090588594152,0.1159994324350759
204_V7,0.35987741465515,0.32320362945201075,0.12085865483473165
204_V8,0.5562933220728109,0.10429283776864992,0.11426015994253702
205_A1,0.6006188841981337,0.11490947128525884,0.03327175675125926
205_A1F,0.732609845692255,-0.06194482589555329,-0.09836524354173364
205_S2,0.6618130631058385,-0.1302415567582798,-0.04786513712069266
205_V10,0.7181264477662916,0.10235198248518762,-0.19442833672935336
205_V12,0.6654993290910239,-0.07404848095096526,-0.06726801759991594
205_V2,-0.973534987653241,0.581358969754668,-0.024304255089172937
205_V5,-0.5640953575015918,0.9832914880445016,-0.4449045073557679
205_V6,-0.5603148198261482,0.804662357746943,-0.3277721504790772
205_V8,0.6874856911414653,1.0818684558034322,-0.20740447461103642
205_V9,0.7050431254975357,0.2028726556965215,-0.24524641339162645
206_V1,0.08641326210773513,0.5367420417086515,-0.0038410831818941993
206_V11,0.5537429668469581,0.043293997511874155,0.045922042303100305
206_V5,0.28687344186042885,0.3158610537672573,-0.011779087426968907
206_V6,0.4118379369857019,0.31541731989539373,0.2943882554515133
206_V8,-0.11467919740841409,0.16836791490649122,0.01251897624857941
208_V10,0.5866400537833952,-0.23720214361922945,-0.24990272488977502
208_V2,-1.050599998274562,-0.12448474025762454,-0.39825966538167135
208_V4,-0.2249023686304559,-0.03135017840647032,-0.4619855309170597
208_V5,-0.23643780427576477,-0.06945041955135968,-0.5757066695883459
208_V6,0.013868559569160771,0.007195461592507261,-0.5652694263245887
208_V7,0.2668870988869044,-0.1469336291846595,-0.4200841985461625
208_V8,0.36421571181556084,-0.2554434598843321,-0.3154420297324227
208_V9,0.5247552553125217,-0.2631170334131819,-0.259281207276808
209_V10,0.7098760490165033,0.1637918524130082,-0.07738072420752885
209_V11,0.7502126804792009,0.14893583544846764,-0.04011309828099791
209_V2,-0.664390558713548,1.1279772010001219,0.7058784795714396
209_V4,-0.4875448730733939,1.1162042196017752,0.47189858751122155
209_V5,-0.4547837145223773,1.152721104397592,0.3716115164606467
209_V6,-0.24185420635420612,1.0769431538383314,0.12663616010419218
209_V7,-0.2800582507583206,0.9540017982447511,0.18377831819837342
209_V9,0.6655077042555209,0.2894230357331542,-0.014722097046330656
210_V2,-1.1212328830987321,-0.3268988630522682,-0.8975604857081028
210_V9,0.4718164402206989,-0.17861752141003792,0.46241643095442647
211_S1,0.7846555058307093,-0.04224144993855978,-0.11696416334335093
211_V10,0.45427504136929714,0.15527104248376938,-0.3229809711081301
211_V12,0.5804262072933757,-0.052624630539559764,-0.19672883205101696
211_V5,-0.7495927529326548,0.3726519874086928,-0.4298947509461147
211_V6,-0.904634048976521,0.04560577043184339,-0.2581243527916213
211_V7,-0.40396805400106967,0.15876018276032575,-0.5484967506893025
211_V9,0.5619894153331525,0.21300574530510805,-0.5492216904086896
212_S1,0.23720816390203137,0.038079316179986465,0.4690958248552461
212_V2,-1.2883548947250665,-0.33547066079858345,-0.9613953149760117
212_V5,-0.7808506519481395,0.44701900619042334,0.15627128031389154
212_V6,-0.38921925899580434,0.5826779372862976,-0.4075758193686966
212_V7,0.07076013850882232,0.44711387025459615,0.022972217324090133
212_V8,0.30158536732614794,-1.002695569961703,0.05786559880633991
212_V9,0.10180872321926565,0.4038055501985909,-0.19240953672349526
213_V1,-0.04184480632260243,-0.19803737970328658,0.25281969123756476
213_V2,0.37072377959846126,0.32998062900763153,0.6188501460084663
213_V5,0.3569729109112086,0.15733764578219722,0.26866560366579084
214_S3F,0.6998562062444813,-0.1724565513588182,0.14871954898132034
214_S4,0.6341646921227577,-0.1642477648355571,0.17782086200245653
214_V1,-1.245179644209071,0.8275957652432178,0.5770912159717421
214_V11,0.7260038729967717,-0.18832353206100202,0.08561508480330846
214_V2,-1.213023633768876,0.634380544057119,0.513108736522489
214_V3,-0.6421937535019041,0.6789567196325506,-0.21478791390422985
214_V5,0.07291865253066047,0.37398792922309654,-0.08499362140636199
214_V7,0.21947036422320607,0.2708397484667563,0.028045167853017708
214_V9,0.5801370401734374,-0.34319549116427633,0.1854003550012376
215_S1,0.46595022531958824,0.1510429902245709,0.2185012794184025
215_S2,-0.020298233236890312,-0.10319849477647339,-0.040698944429662993
215_S3,0.38018499440275094,0.10044333179181683,0.04295012676890328
215_V10,0.23475926434966665,0.030843084505024914,-0.04934183667223806
215_V11,0.3270188675066354,-0.07351065792310589,-0.1742907911669968
215_V12,0.393720978629409,-0.07124832405085983,-4.7280434424023084e-4
215_V2,0.06087872935495311,0.30379810624393766,0.4621893557022405
215_V3,0.005666612749843917,0.08598919939946763,0.42952721134768307
215_V5,0.1151060346385706,0.5068314549387519,0.7162766808035553
215_V6,0.5999476292955697,0.059247673120523855,0.4697118607375771
215_V7,0.4178831273596483,0.15933485446716766,0.3491218953657499
215_V8,0.284566247739546,0.04330064742680827,0.14111527137569202
215_V9,0.3434347404121983,0.011006993624157817,0.11946207827359635
216_V1,-1.215075176496865,0.41179928941723243,0.4979227861067307
216_V2,-1.417423722498923,-0.29493242742440356,0.3692538778124343
216_V4,0.04782682160723675,-0.5304470076932376,0.2910662132036969
217_S3,0.43697763200555845,0.6476048930945177,-0.13293372091790404
217_S5,0.6286850137896202,0.06101712143212632,-0.27314948928170996
217_S6F,0.7661988618515966,0.0715033779552812,-0.09657045839347647
217_S7,0.6699669414881931,-0.07398044690358913,-0.16666582185644432
217_V10,0.685611426368082,0.07515359153448736,-0.18017501705319908
217_V11,0.7141715805931923,-0.028820364758971356,-0.14074797424441612
217_V2,-0.9317647751665229,0.6606008807823495,-0.49544029033091247
217_V4,-0.3929413558743674,0.3116338231237802,-0.6469769551889122
217_V5,0.0436970674953451,0.3409435164023555,-0.30023285392346266
217_V7,0.42606363353499394,0.3551011910173524,-0.3785156780897141
217_V8,0.44771211287917817,0.5512993710271709,-0.32311987148113125
217_V9,0.6510738504841108,-0.06189489360935143,-0.3211945655745779
218_V2,-0.7651602233917066,0.02426399546907923,0.31355383296453937
218_V5,-0.08400711702295956,-0.2628995861372019,0.40458650075092106
219_V2,0.3283075858818339,-0.8222441377874717,-0.3996812118055593
219_V3,0.21717881743119094,-0.8370036678339701,-0.33612979870260745
219_V5,0.32019969904133916,-0.5068524493737032,-0.20861964064494112
219_V7,0.6566061861630366,-0.40571713105040025,-0.1756781657177768
219_V8,0.6124243106334122,-0.28749758871244085,-0.16794000766585535
219_V9,0.8435908615765928,-0.17006560276505833,-0.12549745459964198
220_S2,0.5806576011643156,0.12430790317720353,-0.22021111198851864
220_V1,-1.3387591072089307,0.6467163924358235,0.6289162000084862
220_V10,0.6023828292139676,-0.04718457964577876,-0.11842442896465126
220_V11,0.3845545817830633,-0.08214323853158324,-0.34346553159222915
220_V3,-1.1074532512030988,0.5621459111466852,0.21166030100860092
220_V4,0.14001047888692417,0.34367897053926966,-0.19975926004226918
220_V5,0.11841783441585359,0.2946747305953336,-0.039526993852669313
220_V6,-0.14606127247034256,0.34761867977984223,-0.3872986860352812
220_V7,0.36062914761075676,0.41283670626179364,-0.04591799188537725
220_V8,0.445252576335955,0.14454613012809778,-0.0926320576728546
221_V10,0.6369743980857557,-0.11498548304494857,-0.21915088182920486
221_V3,-1.428391020144759,-0.7577148974668375,0.7437387274512877
221_V4,-1.3718802991931256,-0.6047886986002599,0.23516086467476782
221_V5,-1.79158053318711,-0.5933434058914443,0.4309190786097858
221_V6,-1.2985675977815128,-0.5298673384749865,-0.036050940276733986
221_V7,-1.0433284803440348,-0.5376702133521222,-0.11794073563167333
221_V8,0.2956747541217715,0.02580043028422969,-0.48446385700400335
221_V9,0.5778397651615321,0.10605185301937609,-0.5664473537077485
222_V1,0.17539258284669354,-0.4673731526591852,0.5119787135901657
222_V3,-0.05300705571750389,-0.6009117909689947,0.7111245276347591
222_V4,0.4733035262731732,-0.11409376559781467,0.6665508283231322
223_A1,0.610127691794678,-0.24737744249174715,0.14001458784539725
223_V2,-0.6651515143465988,0.10300116446028497,-0.7889964970020196
223_V4,-0.20407799570094176,-0.6384241130411403,-0.6163688787140916
223_V8,0.5368804127181802,-0.37694376113802414,0.19146276777431268
223_V9,0.7238956588586675,-0.2493040128267622,0.19411776507083
225_V1,-0.8069981583849305,0.16981460583943667,0.6745612196478555
225_V2,-1.0842576914789515,-0.5674581707325204,-0.4149659872772306
225_V3,-0.9728268229647317,-0.570136840221141,0.1312069590434867
225_V5,-0.1330360442918143,-0.9175067231003331,0.3991643517858796
225_V7,0.2625765191094361,-0.32697272826186974,-0.11301892022337177
226_A1,0.026771239217679852,-0.4390528359792015,-0.24790770814468524
226_A2,0.33804771101023856,-0.005770480443647525,-0.3025652434075694
226_A2F,0.39923514310722374,-0.10162708187148,-0.3512365687053307
226_A3,0.48927267041363004,-0.11867684390365217,-0.18423956210260206
226_AF1,-0.20480829046950766,-0.4009755559364199,-0.15678262790325034
226_S1,-0.008948286926123,-0.20974516059500908,-0.26099112434730015
226_V1,-1.7561416864636887,0.3815072081015904,-0.11121890639666213
226_V10,0.6745061254878494,-0.09516092286314812,-0.21621805038028064
226_V11,0.6682607832673324,-0.2567589908803278,-0.16216423872515118
226_V4,-1.037566887053652,-0.358749316725887,-0.04634051703424349
226_V5,-0.3738426899176021,-0.702542102074913,-0.37109137025973565
226_V6,-0.3955527953724307,-0.1310753096127671,-0.4969187687013522
226_V7,-0.23653363268155614,-0.4038535186652871,0.07491690210267121
227_A1,0.3315788144873573,-0.21696210580472766,-0.24720345765447588
227_A1F,0.7260376010620794,-0.022604500075573717,-0.3026387960474426
227_S1,-0.1831450244068456,0.06319299538547271,-0.44854166062623196
227_S2,0.8146551511871657,-0.20048546924257865,0.01818088932367631
227_S2F,0.7742991352385987,-0.1734964456945565,-0.09490647650120512
227_V10,0.6560095998224035,-0.030565802330710202,-0.14303950947924843
227_V11,0.6712629476378714,-0.04710019566150729,-0.08036473287231201
227_V2,-2.093934247454823,0.34785766787904693,-0.053739417815196235
227_V4,-1.291312464634662,0.504729737093323,-0.7179202541331325
227_V5,-1.2038201836838325,0.43518382685318846,-0.8526766019719899
227_V6,-1.272717122606303,-0.20030621178895372,0.40379731197094587
227_V7,-0.7729127760954312,-0.2941617734053079,0.05505203276964381
227_V8,-0.1876987263041882,-0.2594604014597178,-0.2799848861462562
227_V9,0.3660889745694791,-0.4444230250040887,-0.7094434294154721
228_A1,0.6539820565641989,-0.044072489875477856,0.18559519960866508
228_A1F,0.5470110279044705,-0.025667325912100025,0.16703411274693336
228_A2,0.7503063200677432,-0.23706874816596413,0.036948734945964304
228_A3,0.7210209747615385,-0.24404384182613567,0.08312874612422377
228_A3F,0.757510619603614,-0.24347925138890353,0.083176321357131
228_S1,0.4221347771767299,0.10354236548339744,0.5389452433367475
