SampleID,MDS1,MDS2
123_V3_2,-0.42324482527337115,-0.0743045778885493
123_V4,-0.1634954712670965,-0.32381659797276235
123_V5,-0.1809936091288685,-0.24452770712684124
123_V6,0.2581335317311328,0.29439079607847046
123_V7,0.15636414769528126,0.22487992569045537
123_V8,0.05843844822236271,0.23556525185324273
123_V9,0.2897062823571806,0.2654742856512364
125_V2,-0.7134275396079304,0.04240269422804189
125_V7,-0.11890672867284074,-0.49143391446245
126_V6,0.24897128786781242,-0.08414758985460428
126_V7,0.06100785926697595,-0.2087800476575396
127_S1,-0.41521647382176896,0.010164963938368746
127_S4,-0.2680817922757599,-0.22936232435736803
127_S4F,-0.423843681906729,-0.18888490833790414
127_V1,-0.3910205051435512,0.15257287162575583
127_V10,-0.39271334140829445,-0.06851611705016888
127_V6,-0.815717596204335,-0.017441701438024943
127_V7,-0.2685392494046114,-0.21019164001126456
127_V9,-0.3018874354691582,-0.11824813321704208
128_A1,0.16694452849045674,0.055389286548428805
128_A2,0.2784846431975962,0.17244411103584958
128_S1,-0.044889331209257644,0.2547403451498913
128_S2,0.21770956338155648,0.18667711595656056
128_V2,-0.10032501734189961,0.20858617685868733
128_V8,0.3309089252680773,0.16062990339799535
129_V5,-0.5715084789120801,-0.07142810609702763
129_V6,-0.26788452839638016,-0.35595497422434264
129_V7,-0.274019013326723,-0.18950855738497252
129_V8,0.3983208406357029,-0.15544184569215305
129_V9,0.3415547079387886,0.1440995529948553
130_S1,-0.11251856608007568,-0.2189111457244746
130_V1,-0.5767565265963462,0.08866871143569964
130_V10,0.14831403310948532,-0.017028537481951586
130_V11,0.17822855894803044,0.08037596186410319
130_V12,0.30360792394530095,0.12158195135829329
130_V2,0.03549304848069758,-0.6910293098907723
130_V5,-0.29185858653229585,-0.1932490255564313
130_V6,-0.589772712550166,-0.06625605013698019
130_V7,-0.18573085100978462,-0.3029860229658004
130_V8,-0.09149106745412855,-0.0835554393203145
130_V9,0.29468853546912455,0.09431038854629187
131_A1,0.0771062420126307,-0.44618332542258854
131_A1F,-0.11405643940449699,-0.3493643716925341
131_S1,-0.5760660752968949,0.037144361193504026
131_S2,0.21606355661685658,-0.4131603009751641
131_V3,-0.6257314664242277,0.02975285554560671
131_V5,-0.5192346930573963,-0.010275152993571044
131_V6,-0.6021047586700218,0.04156150080554929
132_S1,-0.10659326133194719,-0.06445467284398625
132_V1,-0.6317644268573964,-0.024236071193751395
132_V2,-0.551918191164315,-0.08739493088394036
132_V4,-0.14301863503004478,0.08857374307801448
132_V5,-0.4716689820789423,-0.15058776330037105
133_V2,-0.4739917841253367,-0.11536294195452589
133_V3,0.17474602856027074,-0.6711667220950697
133_V7,-0.08280942344454394,-0.30642607554097046
134_V10,0.28340148898485945,4.362206325126972e-5
134_V12,0.31616797749634773,0.17151720394843895
134_V2,-0.372860806784487,0.20064104302907193
134_V3,-0.26343664651150683,0.18876609156825067
134_V5,0.08886160792082705,0.1072203787065296
134_V6,0.11749973151460291,0.18841654099900054
134_V7,0.0888723025021706,0.10988731970392383
134_V8,0.047164166639885645,-0.17753349276226055
134_V9,0.16950669297628362,0.057552324851969525
135_V5,0.1153057494432663,0.03419206881331596
135_V6,0.022758448567017715,-0.045625806608604894
135_V7,0.14796635654754903,0.16703866819121413
136_V10,0.3043509492546955,0.24315048869159445
136_V11,-0.03185467849744446,0.10024320078236267
136_V12,0.2127249980942061,0.016213960692126203
136_V2_1,-0.7167482398029644,0.08132002915609951
136_V2_2,-0.8104047640010521,0.10895535803529925
136_V4,-0.2573505539247951,-0.16279901183390577
136_V5,-0.5270432154366198,0.008908280938406421
136_V6,-0.6632238414133576,0.018523336427878512
136_V7,-0.2727746159962599,-0.1965399759605328
136_V8,0.17276261027581322,0.14321878851614767
136_V9,0.23648907594384244,0.141241686252063
201_A1,0.16011629766691673,0.15696455087501585
201_AF1,0.2789481438103468,0.22460957182433391
201_S1,0.26855104658310325,0.193796713458148
201_S3,0.29353009779222744,-0.018290586192625264
201_S4,0.10365676897877787,-0.22374341632132738
201_V2,-0.43045535735987006,0.20262796753655948
201_V4,-0.20984510063147468,0.14900253450082546
201_V5,0.06192795826773137,0.264804403241757
201_V6,0.028474725477190547,0.10693603881971872
202_S1,0.1572214334379667,0.12590670467830345
202_V2,0.28392404260141274,-0.160062740007549
202_V6,0.1558578103463874,0.20587122286512735
202_V9,-0.33262670857522253,-0.10933041719098222
203_S1,-0.5758799921923066,-0.053786763138879944
203_S3,0.27266847725003795,0.26606103886110927
203_V1,-0.8209738366453893,0.029334061137994673
203_V3,-0.6328105511696015,-0.017654277381652244
203_V5,-0.4419192518108059,-0.08126590225599307
203_V7,0.1431490824254097,0.22880355710577063
204_A2F_2,0.3378152012578405,0.04031213413159651
204_S2,0.3039849941992225,0.09253335673535969
204_V10,0.3511912891627826,0.22821863385093497
204_V11,0.3032440279998681,0.1752768267765062
204_V12,0.26867694930242325,0.07101305633473386
204_V2,0.10131766384713084,0.07927963869172082
204_V4,0.28269577463296136,0.20270641478515594
204_V5,0.3387087306259961,0.2753045848250048
204_V6,0.24037289066929302,0.24610951892830657
204_V7,0.24355818618251343,0.22122684551727673
205_A1,0.33040622472111814,0.1755489502373276
205_A1F,0.31919816490023095,-0.04245196004106351
205_S2,0.3113633061577027,0.07505488220531077
205_V10,0.3175537037780562,0.15853957344131134
205_V12,0.29691699201671157,0.10686949264888386
205_V2,-0.6042248736065426,0.11933451282355334
205_V5,-0.014070373609040017,0.22307536405458023
205_V6,0.025066152758201454,-0.05760768546900366
205_V9,0.32796878973283383,0.27715180185085925
206_V11,0.3003897379043148,0.041516384922601686
206_V5,0.27554341405813965,0.17026854194616828
206_V6,0.25898206594724016,0.17882600113680058
206_V8,0.03212912974596225,0.13126715530908628
208_V10,-0.11466820359118167,-0.22956340137835016
208_V2,-0.6448424578426373,-0.12715101596240816
208_V4,-0.5324058338343203,-6.278051103920866e-5
208_V5,-0.46009535178185607,-0.03067777212187485
208_V6,-0.27923514750080497,-0.16803003817194553
208_V7,-0.257320314701749,-0.16926391186376027
208_V8,-0.5145326124103512,0.00488532303398461
208_V9,-0.3449203966438282,-0.06897541417682138
209_V10,0.27044141477131617,0.04879042091191497
209_V11,0.21109147453519542,0.030479675207068013
209_V2,-0.2941264760609487,0.22073352131570217
209_V4,-0.03639847099435831,0.24472147648716705
209_V5,-0.1005715439774919,0.2140192763892078
209_V6,-0.022521313400835595,0.21262369460313701
209_V7,-0.15249326763373247,0.21122452337205694
209_V9,0.09361106424840926,0.09987669123730933
210_V2,-0.6101899703189543,-0.044515832307704666
210_V9,0.3231104256191611,0.2938164943964424
211_V10,0.23444806279922462,-0.11126650962879485
211_V12,0.29037345110161006,0.10042596310898082
211_V5,-0.3344442278456687,-0.16592310343690397
211_V6,-0.4657614868966105,-0.13620170755424177
211_V9,0.3306194420806248,-0.26333439824432026
212_S1,0.11996321226825571,0.0024766674685251376
212_V2,0.48942726082462423,-0.7147010624041472
212_V5,0.29271780845832995,0.25484258330381004
212_V6,0.010437827867134401,0.23703844441861643
212_V7,0.1382592699291999,-0.060596361486895164
212_V8,0.054686095560217814,-0.776093753087999
212_V9,0.23920955431419857,0.17961948098520822
213_V1,0.2589763500030232,0.1735266440858823
213_V2,0.3598119102359868,0.17927401978153845
213_V5,0.29500984823038195,0.17842686463271218
214_S3F,0.38294190963030883,-0.08857532183148456
214_S4,0.2994030356701808,0.11497071349922813
214_V1,-0.5373871733963105,0.1637713245403111
214_V11,0.2726420450256953,0.0636845156516389
214_V2,-0.5364318903812855,0.16128235544266697
214_V3,-0.1410199121585748,0.18792207658138121
214_V5,0.2516544031506953,0.2571302720769237
214_V7,0.19352669602765998,0.1626329337516485
214_V9,0.33117471923278474,-0.16512370075268545
215_S2,-0.4400342863833032,0.11776419706941016
215_S3,0.27391266034644857,0.08945662985111745
215_V11,0.15590266660553004,-0.13838609488768672
215_V12,0.22099692045058236,0.12011868689811468
215_V2,-0.022346417299121204,0.21794671787484143
215_V3,0.09156598894232276,0.1993574174043934
215_V5,0.11586787626609389,0.25016822776173886
215_V6,0.24355593085168945,0.1121783148868325
215_V7,0.2499267252827392,0.1760417648695195
215_V8,0.2912862747018222,0.23352928777264886
215_V9,0.1361456286091845,0.15068523032630052
216_V1,-0.7907285929162365,0.1035030164324285
216_V2,-0.6199107223145711,-0.031106969934133265
216_V4,-0.24511572584479022,-0.13089259989457763
217_S3,0.28486605080648536,0.20821376622305118
217_S5,0.2910771496233473,0.188333236449214
217_S6F,0.30047201318104366,0.14652333443367133
217_S7,0.2145178008694257,-0.002195736715055829
217_V11,0.2853467604917524,0.11301281048998348
217_V4,0.08642459433644867,0.24534752621461808
217_V5,-0.00975031449383747,0.16199883702034387
217_V7,0.24236855027248774,0.15362917743282845
217_V9,0.21203640994145517,1.118489799313911e-4
218_V2,-0.2178046563291696,0.1961492770341811
218_V5,-0.02311153946382516,-0.0835725457332311
219_V2,-0.5357424171884166,-0.05846332828538232
219_V3,-0.6580202952249737,0.04770286246592267
219_V5,-0.555780337518462,0.010936814774748782
219_V8,-0.28074292456496774,-0.09819524850329621
220_S2,0.23118971194562793,0.04882059555645507
220_V10,0.29451741091082445,-0.02545650619174511
220_V11,0.12123805537013115,-0.3329555685028541
220_V3,-0.2817670131657469,0.17694919844755302
220_V4,-0.053636509331490244,0.17228202301458853
220_V5,-0.017381765673516698,0.20629647667268602
220_V6,-0.11468479174590478,0.15433187812695823
220_V7,0.13707246250997157,0.24790880015881822
220_V8,0.1485745315725161,0.18306411627035127
221_V10,0.44703195266155904,-0.4063824124794499
221_V3,0.28682362843215203,-0.8180261009811259
221_V4,0.07272032380626596,-0.6830294907109064
221_V5,0.27440458913778887,-0.7889134815881493
221_V6,-0.24890396926252098,-0.39929375275030293
221_V7,-0.38698505223818724,-0.2069180610937656
221_V8,0.2584665194191989,-0.40503922106913615
221_V9,0.5161910573823133,-0.4350942256500452
222_V1,0.19998380000797403,-0.18652397562807768
222_V3,0.24787090085468033,-0.13653772463858296
222_V4,0.167051005191422,-0.21669181337254162
223_A1,0.26381508744517806,-0.08232232781048152
223_V8,0.10099230441622989,0.062488558954589955
223_V9,0.4453147076691628,-0.07797637705169247
225_V1,-0.4802066872562926,0.13525659907477172
225_V2,-0.3121531850091376,-0.23126494170178707
225_V3,-0.39661194772920977,-0.24346231840230217
225_V5,-0.12653933499739248,-0.4639062852127446
225_V7,0.012581952519114557,-0.3148544807120281
226_A2F,0.26756478487715474,-0.16854450143192432
226_AF1,0.1064507419158671,-0.013305238613767085
226_V1,-0.7953939977513159,0.10395910816649626
226_V10,0.32346219638136425,-0.052098547657019184
226_V11,0.3285471056911947,-0.09307778872195856
226_V5,-0.6114165412938273,-6.664951738427503e-4
226_V6,-0.37172868572134016,-0.134391870350512
226_V7,-0.09992585388910642,-0.2277458243151726
227_A1,0.11560686226136764,-0.3962284957440743
227_A1F,0.30251365536247043,-0.3804096730060085
227_S1,-0.2839265134604331,-0.09369253918502626
227_S2,0.3152820347335549,0.014753106204535975
227_S2F,0.3587615483086581,-0.11617705497474887
227_V10,0.24445374016395816,0.03141246866693883
227_V11,0.3284043198345927,0.04059112944153554
227_V2,-0.8073641453636966,0.10261387598598272
227_V5,-0.7700160756591702,0.0956170567930165
227_V6,-0.5782571932194863,-0.058609954316691984
227_V7,-0.4228266732597785,-0.16777067479026778
227_V8,-0.23514404663549054,-0.33292667811811794
227_V9,0.5658859038055076,-0.5066940330266161
228_A1F,0.3154871264099817,0.21308862641444426
228_A2,0.3696845730487145,-0.10791817633695464
228_A3,0.45087094270925193,-0.20229777572280516
228_A3F,0.5145737498009717,-0.22698027276352814
228_S3,0.3023319358255565,0.15149752519823154
228_V10,0.6083596577065127,-0.07891740243305032
228_V11,0.4286676235846008,-0.0886539553058951
228_V12,0.46793074012416286,-0.19192037926150632
228_V2,0.2437472219080072,0.015497855679696393
228_V3,-0.44750209577440814,0.1887355532970829
228_V5,0.05242811114929326,-0.06632770027749244
228_V7,0.24708834816021813,0.134166028201154
228_V8,0.30262757652861677,0.15595149342247983
228_V9,0.33762232068672954,0.26435141134117845
229_V2,-0.036655085183392604,-0.5204525109813539
229_V5,-0.8418955974683836,-0.0255262370551403
229_V7,0.3184257633601928,-0.4493920045632034
230_V1,0.3848830564112399,0.18506752945980992
230_V6,0.21880906914584736,0.0960528984670508
230_V7,0.2149686748214523,0.09461170980454564
231_V1,0.23430437479499927,-0.6546781562625
231_V2,-0.7765871613825563,0.005624448466578387
231_V7,0.009553119987968225,-0.25136040083633643
231_V9,0.3069868418116024,-0.39423529708378025
232_V3,-0.3368173075411485,0.20251758159696095
232_V4,-0.2890943499895001,-0.11822466116469141
232_V5,0.04937373674257619,0.19915181585290515
232_V6,-0.12784454568255255,0.11566089452694393
232_V7,-0.29670895009764187,0.06076704205913611
233_A3F,0.3177644487035771,0.17214988798989295
233_V10,0.2719307911155875,-0.058892700264704
233_V5,0.20177507980917114,0.17856581200529756
233_V7,0.33737590830971953,0.2599509440250859
233_V8,0.35458086303743586,0.23252553755089073
233_V9,0.29049439755579265,-0.0847587482823847
234_S1,0.13388128410197792,0.16676276421321126
234_V1,-0.48792517429504995,0.15854065524449262
234_V10,0.28774214945984344,-0.0048388185582778215
234_V11,0.2830946736593323,0.04566985727346513
234_V12,0.27291706092913404,0.05049132423902851
234_V3,-0.3802774680295051,-0.11588461495283171
234_V5,-0.21543591721273075,-0.23503748607674732
234_V6,-0.36071384743052665,-0.18509223341427153
234_V9,0.28375189968831654,0.10673451124238237
235_A1,0.32293059853942113,0.09940507874407448
235_A2,0.33756366406931626,0.09176062154398029
235_A2F,0.3245680033191314,0.07369147607835927
235_S1,0.20293632471981546,0.049880059331734214
235_S2,0.2915922993640278,0.18743431131008084
235_S2F,0.2976005730646951,0.17272471483016502
235_S3,0.2693085072007728,0.005582787563737868
235_V1,-0.6678061490055377,-0.06749715278135603
235_V10,0.2748804676997589,0.032645527736854855
235_V11,0.056295670057481054,-0.47467842459755627
235_V12,0.28251869573837785,0.0930707242830206
235_V3,-0.7301539504325528,0.027640514674867722
235_V5,0.0451940525395153,-0.02517883091446911
235_V6,0.06123894751621468,0.12739228128013494
235_V7,0.27089559322134416,0.2942829423281646
235_V8,0.22815211421732748,0.11867493649644911
235_V9,0.2545920977396604,0.089588628979931
236_A1,0.19723193490087737,0.1999989160198273
236_A2,-0.013390235016903897,0.15500923451811527
236_A2F,0.15652334093960174,0.17708221955579592
236_A3,-0.7703148050581708,0.10808892881962907
236_A3F,0.07570897507614788,0.15440492311924217
236_A4,0.05728919110657084,0.11941950051259148
236_V10,0.1311711678224378,-0.051544360509644414
236_V11,0.26136152069071134,0.0011369215565423987
236_V12,0.24185882503582576,0.04206062344434183
236_V2,-0.40993145750645166,0.1917106573678341
236_V3,-0.2549582154753563,0.23495642943070846
236_V5,-0.010317301616199585,0.19709094601571064
236_V7,0.18136182156111025,0.2368282652223428
236_V8,0.03895527753811414,0.053795907729471716
236_V9,0.1950016255416537,0.08394208159745767
237_S1,0.22356548320693756,0.1893693987909486
237_S1F,0.19344845655594012,0.18584890926721515
237_S2,0.21864652381607755,0.12739858977009136
237_V1,-0.8157512472160334,0.10389139240969165
237_V10,0.24439947039744428,0.17555252298860277
237_V5,-0.10205407926716435,-0.21476685747471072
237_V7,0.1561364344660199,0.17974335698562569
237_V8,-0.029646888456122882,0.08199129438010626
237_V9,0.15659410510411279,0.16169893499355195
238_S1,0.0910642367293472,0.2864094002381165
238_V1,-0.3012939106769925,-0.23427184357245706
238_V10,0.17488956118602314,0.06173601276334874
238_V11,0.24562205516724883,0.07173393506698338
238_V12,0.3208004907548439,-0.005759283473611988
238_V3,-0.43778700455692454,-0.15357253696495676
238_V4,-0.8028199825190783,0.09883358693172004
238_V6,-0.5264931354820285,0.04538593325912742
238_V7,0.09841185537520793,-0.18067230010418528
238_V8,0.147872490184014,0.1593863776963293
238_V9,0.21969317792089313,0.2879691053167836
239_S1,0.257213559357953,0.15859072101598426
239_S2,-0.5896870544101531,0.02363304076903076
239_S3,0.2582121728871085,0.0031072613360432137
239_V1,-0.5799966124049009,0.07761163803193569
239_V10,0.28959334825349853,0.034156978574123094
239_V11,0.292901547507276,0.12589912424143904
239_V3,-0.12909578402346175,-0.07032853333503114
239_V5,0.1869530348889467,0.21197551588804214
239_V6,0.21095787023368254,0.18048434306949582
239_V7,0.24826253933558,0.1767979925617053
239_V8,0.23044419249836906,0.10697871523633967
239_V9,-0.1596579554672954,0.0384438084746349
240_A1F,0.2959473987969648,-0.019979682549485848
240_A2,0.13888794867224377,-0.2659885922942557
240_A2F,0.11011261215206448,-0.2395203794097643
240_S1F,0.23107497065597826,0.2714059996939096
240_V2,0.3541872300866468,0.12339924104684802
240_V6,0.1609344628720144,0.10545151258936178
240_V7,0.19484439468580156,0.10304560485824645
241_S2,0.4436947776733693,-0.10127835108227655
241_S2F,0.3584884482239899,0.009181902457735553
241_S3,0.42382855759318927,-0.004575611082723951
241_V11,0.5605787844123092,-0.040450862887935535
241_V2,-0.18297889386077829,0.05998904730920844
241_V5,0.1661830743858204,0.16301495044464573
241_V6,0.271518062847682,0.22127803917727665
241_V7,0.23293453887156945,0.08389519074015164
241_V8,0.19245904494380736,0.022942056929643326
242_V2,-0.47097015535144493,-0.19383045257117631
243_A1F,-0.012803893770843374,0.006106727145562276
243_V1,-0.6202067192527358,0.05811455387007085
243_V9,-0.5185177026023128,0.07583132252102082
244_V1,-0.7639993418794209,0.08583954031306588
244_V3_1,-0.7233588230177791,0.08800285384782314
244_V3_2,0.03222008555682324,-0.3471501377643734
245_A1,0.21756074035188405,0.029400872664768565
245_A3,-0.009705022635790402,0.05097815774899083
245_S1F,0.2824503982483241,-0.05846667426563404
245_S2,-0.7991829792717597,0.08895538544690824
245_S4,0.22882545250060465,-0.006097473130576759
245_V10,0.26358688040537076,-0.6807889510861438
245_V12,0.22625245034776548,0.0747412757949911
245_V2,-0.3981741613160618,0.06715995465777451
245_V4,-0.0359853188716362,0.0687562368868025
245_V6,0.10257834382270199,0.0918360597666748
245_V7,0.2949546260144779,0.03329878884868776
245_V8,0.08031494044011663,0.16227406542840445
245_V9,0.2263654184213732,0.06478778289691171
246_V10,0.35664037459660586,0.1332549433949086
246_V2,0.03624816988576686,0.09425581200339297
246_V5,0.23757523521423973,0.016255793789244678
246_V6,0.35757627782779783,0.0887805356544684
246_V7,0.30066863529139815,0.046873638084896856
246_V8,0.38898275507346125,0.11627453968913638
247_S1,0.2991181480819137,0.11725130437135822
247_S3,0.2696051720046699,0.08409124035726886
247_V1,-0.0163935657959088,0.14704986795526034
247_V11,0.21656515875907503,0.1061122343648341
247_V12,0.2961371065378709,0.0044987359851431635
247_V2,-0.16485787398959334,0.16359834756411848
247_V3,-0.15055921510620418,0.190825388294203
247_V5,0.1274482883957438,0.3040207034200358
247_V6,0.14749044148538115,0.19277742328449265
247_V7,0.23975720390411956,0.21566398864032277
247_V8,0.19404488694413366,0.11520627282979573
247_V9,0.319710156804094,0.21669711710196507
249_A1,0.1894063834499357,-0.12675859716918964
249_A1F,0.4031336617166802,7.662410680091035e-4
249_V11,0.27684495256234826,-0.28090164670017637
249_V2,-0.7277934953951575,-0.01709211713659689
249_V5,-0.4158646566518781,0.024242676299052263
249_V6,-0.21875365033178787,-0.21271032364520104
249_V7,-0.2508717921885416,-0.2518450230005097
249_V9,0.27661461879267474,-0.04351856691588064
250_S1,-0.642614442860259,0.03895502130978185
250_V2,-0.6782662628201108,0.06000946847637315
250_V5,-0.790651573293414,0.009380256230353077
251_V10,0.20783051918120618,0.04963302604494589
251_V11,0.278235265493287,-0.02660005829873157
251_V2,-0.7232737684064736,0.17093729650871597
251_V5,-0.36628505366486414,0.1753708306169054
251_V6,-0.10343446765159306,0.036102665167770685
251_V7,0.18842703232321284,-0.07407766514359808
251_V8,0.07525128468056191,0.21491768792417307
251_V9,0.1513932109059512,0.19924500372748208
252_S1,-0.40642940949071643,-0.11263729459855017
252_S1F,-0.3203841303916354,-0.11916981800717323
252_S2,-0.10715907091144768,-0.34994462529875736
252_S2F,-0.2555718308183815,-0.21422651046350946
252_V10,0.45158701689234665,-0.39228442281707465
252_V12,0.24428713838854707,0.03861866209720521
252_V2,-0.8338722829973738,-0.015247733297679431
252_V5,-0.5960452639180663,0.002916638053596418
252_V6,-0.2078065252044361,-0.37556655965222213
252_V7,-0.21782619435057926,-0.3293711747461845
252_V8,-0.11246698182562835,-0.3162830897090932
252_V9,0.011205845163070088,-0.3408743817838426
253_S2,0.22501272567573444,0.1927226432476159
253_V2,0.15115749261080863,0.20949136480527944
253_V5,-0.07914316594079172,0.09354738544118783
253_V6,-0.021906291408985784,0.11703298085235304
253_V7,0.19774116442869588,0.19177970782767978
253_V8,0.2380869323590831,0.1834944022233168
254_A1,0.2573601822727242,-0.05834527672856012
254_S2,0.2769331922309708,0.3067673125095445
254_V2,-0.7937627086722013,0.09881114592442641
254_V7,0.25446082263743297,0.3345685500995956
254_V9,0.3711668339872587,0.0378402816337201
255_V6,-0.03487644338336403,0.0841701939155195
255_V7,0.03302632849067217,0.054453649858322385
256_V12,0.3214178616051027,-0.22978478152087198
256_V2,-0.44922913001082626,0.19796569830153876
257_V2,0.17027882556958604,0.26852793768913447
257_V7,0.06666054907554306,0.24412760637643105
258_V1,0.2690715530902409,-0.09186337315239446
258_V10,0.30509024596694423,0.08517818658077556
258_V6,0.561958217760955,0.01411999239438782
258_V7,0.2553813398184663,-0.3416713454506772
258_V8,0.18332737608698843,0.1747693181483331
259_V11,0.33353644506552504,-0.0582993937561325
259_V12,0.3166318024602064,0.05291553005103027
259_V2,-0.5082478360627531,0.16260934790279763
259_V5,0.00878092655574444,-0.11679237961476767
