SampleID,ko_shannon,ko_evenness,ko_richness
101_S1,11.177312102947605,0.3320352834383934,4501
101_V3,11.039753315803715,0.2903238957561741,4500
101_V5,11.173624453563953,0.3222532900458638,4524
102_V1,11.13664199415183,0.2919448161900637,4206
102_V3,10.325493503285193,0.09858406065964719,4196
102_V5,10.144408996150865,0.13095527552322883,4411
103_S1,10.023401586233062,0.15477245566134057,3027
103_V10,10.271412580850589,0.15592792739166245,4202
103_V3,10.33336634295048,0.24739209802981998,3177
103_V9,10.228519598021688,0.18357702092734704,3580
104_V2,10.055023076818483,0.18983401010272072,3066
105_V4,11.083284926212919,0.3731796335444529,3918
105_V6,10.400181144037223,0.19115152844878022,4281
105_V7,9.783412294245503,0.07981095314314916,3580
106_A1,9.53158449478684,0.14340824290236692,3250
106_AF1,10.068742923102024,0.10562178430058207,4024
106_S_1,9.822321452133249,0.10550595640578085,3658
106_V2,9.652889939040453,0.20247104541228192,2681
106_V6,10.812310674102918,0.255804774440139,4163
106_V7,10.196105826923132,0.10793918854146098,4246
107_A1,9.96333920930049,0.16108441155505765,3794
107_S1,9.991842404972727,0.174675969186857,3647
107_S2,9.98342307988484,0.14683107591455133,3916
107_S3,10.102342161029508,0.15871568688749368,4014
107_V2,11.033269341274753,0.3847403221218776,3706
107_V3,10.38166685890692,0.20224759450513854,3664
107_V6,10.227672167411312,0.18492429878924482,3956
107_V7,10.67064887057529,0.2162207379435042,4231
107_V8,10.209943353681574,0.17945650704479552,3827
107_V9,10.415132076143575,0.18261790704152547,4060
108_A1,9.97017046630522,0.09454053235320843,3890
108_A1F,10.470454263489897,0.11509921368534587,4070
108_A2,10.03033054209754,0.13337215190031118,3415
108_A3F,10.13784587211375,0.13416172160727105,3654
108_A4,10.274909781143846,0.16730703346889064,3682
108_A5,9.977225419894808,0.13672692514203597,3383
108_S1,10.63565971611008,0.17609487128080265,4487
108_S2,10.196113118439001,0.15937667812882655,4033
108_S3,9.857578861138728,0.07253517575449707,3738
108_S4,10.146813041350189,0.06710969207551337,3967
108_S4F_1,9.863179979029495,0.06769655651060891,4048
108_S4F_2,10.252493402760093,0.08734121648231793,4344
108_S5,9.826613036776852,0.08251149058335637,3619
108_S5F,10.189843090979775,0.1084932084733402,4322
